Sequence,animal,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
7352,Nicator_gularis,Nicatoridae,Passeriformes,AVIBASE-7066D2F1,5,2,3,0,4,23.7,12.6,4.3,6.7,28.0,103.4,14.2,88.3,13.8,107.2,45.6,Dunning,NA,NO,NA,NA,Woodland,1,1,Carnivore,Invertivore,Insessorial,-28.53,2.64,-15.33,34.15,940421.62
7353,Nicator_vireo,Nicatoridae,Passeriformes,AVIBASE-E386D2EB,4,0,4,0,4,19.0,10.8,3.5,5.3,21.3,80.8,9.1,71.6,11.3,81.8,23.6,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-11.12,5.75,-1.02,17.73,1466486.16
7099,Notiomystis_cincta,Notiomystidae,Passeriformes,AVIBASE-8A8E833D,5,2,3,0,4,20.1,9.0,3.5,3.9,27.6,104.3,25.8,76.4,25.2,78.0,93.4,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-41.32,-36.17,-39.19,175.00,100.83
6289,Aleadryas_rufinucha,Oreoicidae,Passeriformes,AVIBASE-1F4DF785,5,2,3,0,4,20.3,11.2,4.9,7.3,30.2,84.8,12.2,70.8,14.7,70.2,40.5,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-10.11,-0.49,-5.12,141.61,150684.68
6291,Oreoica_gutturalis,Oreoicidae,Passeriformes,AVIBASE-588549DA,10,6,4,0,4,20.3,11.4,5.9,7.8,27.2,101.2,24.3,76.2,24.2,78.3,62.8,Dunning,NA,NO,NA,NA,Shrubland,2,1,Carnivore,Invertivore,Terrestrial,-37.50,-15.12,-27.00,133.00,4957954.29
6290,Ornorectes_cristatus,Oreoicidae,Passeriformes,AVIBASE-6F4799F6,4,3,1,0,3,25.4,14.3,5.7,9.6,36.8,114.8,17.3,97.4,15.1,79.8,79.0,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-9.99,-0.40,-3.98,139.15,152938.38
6266,Oriolus_albiloris,Oriolidae,Passeriformes,AVIBASE-4867DAFC,9,4,5,0,2,22.3,14.3,7.1,7.1,22.1,112.0,29.6,82.4,26.5,73.8,38.6,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,14.46,18.60,16.79,121.33,22182.67
6283,Oriolus_auratus,Oriolidae,Passeriformes,AVIBASE-D4866EAE,24,8,16,0,4,30.2,19.0,9.2,9.1,22.8,137.9,44.3,93.0,32.3,83.6,66.2,Dunning,NA,NO,NA,NA,Woodland,2,1,Omnivore,Omnivore,Insessorial,-22.90,13.97,-4.70,20.62,4622656.44
6263,Oriolus_bouroensis,Oriolidae,Passeriformes,AVIBASE-E3BC547E,9,3,6,0,4,38.1,24.0,9.7,10.3,28.0,143.7,32.0,112.0,22.2,116.0,109.0,Inferred,NA,YES,Body_Mass,Oriolus_forsteni,Forest,1,1,Herbivore,Omnivore,Insessorial,-3.78,-3.10,-3.44,126.62,4674.49
6274,Oriolus_brachyrynchus,Oriolidae,Passeriformes,AVIBASE-418C7CCB,20,6,13,1,4,23.7,13.9,8.0,7.6,21.9,113.7,28.2,86.3,24.6,82.8,49.0,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,-8.52,11.88,2.30,13.61,2640549.20
6284,Oriolus_chinensis,Oriolidae,Passeriformes,AVIBASE-CC216A71,38,13,19,6,4,35.8,25.4,10.8,11.1,26.8,150.9,43.8,106.7,29.1,98.8,82.6,Dunning,NA,NO,NA,NA,Forest,2,2,Omnivore,Frugivore,Insessorial,-10.34,52.51,28.53,115.51,5911861.17
6276,Oriolus_chlorocephalus,Oriolidae,Passeriformes,AVIBASE-4321596C,9,3,6,0,4,27.4,16.6,8.8,9.7,24.9,134.6,35.1,99.7,26.0,103.4,49.0,Inferred,NA,YES,Body_Mass,Oriolus_brachyrynchus,Forest,1,2,Herbivore,Omnivore,Insessorial,-19.19,-3.14,-7.90,37.48,61138.59
6269,Oriolus_consanguineus,Oriolidae,Passeriformes,AVIBASE-3D1CC341,1,1,0,0,0,26.6,17.0,9.0,8.9,24.0,122.5,27.7,97.7,22.1,88.7,64.0,EltonTraits_Model,NA,YES,Beak_Nares;_Tarsus_Length;_Kipp's_Distance;_Secondary1;_Hand-Wing_Index,Oriolus_cruentus,Forest,1,1,Herbivore,Frugivore,Insessorial,-5.81,6.50,1.80,108.75,287984.38
6275,Oriolus_crassirostris,Oriolidae,Passeriformes,AVIBASE-911FAD1A,8,2,6,0,4,27.8,16.9,10.0,9.9,28.0,125.3,29.0,96.3,23.1,91.2,50.0,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,0.06,0.41,0.22,6.57,481.69
6270,Oriolus_cruentus,Oriolidae,Passeriformes,AVIBASE-556DF2D6,5,2,3,0,4,26.1,17.0,6.3,8.1,24.0,127.9,27.7,97.7,22.1,90.8,64.0,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-8.23,-6.58,-7.35,109.63,25422.28
6262,Oriolus_decipiens,Oriolidae,Passeriformes,AVIBASE-D48FFFDD,3,1,2,0,1,39.4,23.5,10.7,10.5,30.3,158.0,33.0,125.0,20.9,125.3,109.0,Inferred,NA,YES,Body_Mass,Oriolus_forsteni,Forest,1,1,Herbivore,Omnivore,Insessorial,-8.19,-7.10,-7.55,131.42,2788.76
6258,Oriolus_finschi,Oriolidae,Passeriformes,AVIBASE-997885E0,1,1,0,0,1,34.5,18.7,7.4,9.8,29.2,139.0,30.2,108.8,21.7,121.0,95.2,Inferred,NA,YES,Body_Mass,Oriolus_szalayi,Forest,2,1,Herbivore,Omnivore,Insessorial,-8.32,-7.56,-7.80,126.26,2785.65
6260,Oriolus_flavocinctus,Oriolidae,Passeriformes,AVIBASE-37DF1792,12,4,8,0,4,34.4,21.6,8.9,9.7,27.1,143.0,33.0,110.5,23.0,104.0,109.0,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-19.76,-5.33,-14.45,136.19,535100.57
6261,Oriolus_forsteni,Oriolidae,Passeriformes,AVIBASE-1E7E73E5,5,0,3,2,1,38.2,23.3,10.3,10.5,27.9,153.9,32.3,122.8,20.8,128.8,109.0,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,-3.88,-2.78,-3.21,129.38,15001.23
6268,Oriolus_hosii,Oriolidae,Passeriformes,AVIBASE-50716C00,9,3,6,0,4,24.1,15.8,7.8,8.3,23.6,122.8,29.9,92.3,24.4,83.8,64.0,Inferred,NA,YES,Body_Mass,Oriolus_cruentus,Forest,1,1,Herbivore,Frugivore,Insessorial,2.26,4.71,3.44,115.13,20423.78
6267,Oriolus_isabellae,Oriolidae,Passeriformes,AVIBASE-D25D1A71,5,1,4,0,2,28.3,17.6,8.4,8.3,23.7,112.8,20.7,92.8,18.3,82.1,46.1,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Frugivore,Insessorial,16.47,18.38,17.50,122.01,1081.94
6282,Oriolus_kundoo,Oriolidae,Passeriformes,AVIBASE-4C263A0E,16,5,11,0,4,30.9,19.4,9.2,8.7,23.6,138.9,46.4,93.0,33.3,84.6,65.6,Updated_literature,Dunning_(2021),NO,NA,NA,Woodland,1,3,Omnivore,Omnivore,Insessorial,20.72,44.82,32.50,73.98,2500730.74
6278,Oriolus_larvatus,Oriolidae,Passeriformes,AVIBASE-BE62734A,21,7,14,0,4,28.1,18.8,8.1,7.9,23.7,133.9,39.2,94.3,29.4,83.5,66.1,Dunning,NA,NO,NA,NA,Woodland,2,1,Omnivore,Omnivore,Insessorial,-34.44,10.27,-11.02,30.41,6081428.22
6259,Oriolus_melanotis,Oriolidae,Passeriformes,AVIBASE-352298C3,10,4,6,0,4,33.4,19.6,9.1,10.3,27.7,139.3,30.4,108.7,21.9,116.4,95.2,Inferred,NA,YES,Body_Mass,Oriolus_szalayi,Forest,2,1,Herbivore,Omnivore,Insessorial,-10.94,-8.33,-9.32,125.02,30023.17
6272,Oriolus_mellianus,Oriolidae,Passeriformes,AVIBASE-5CB04D17,5,2,3,0,4,29.0,18.6,7.4,8.1,25.1,144.8,39.7,105.1,27.5,106.0,93.0,EltonTraits_Model,NA,NO,NA,NA,Forest,1,3,Omnivore,Omnivore,Insessorial,23.84,29.54,26.07,109.34,27518.44
6277,Oriolus_monacha,Oriolidae,Passeriformes,AVIBASE-B6BCAD32,14,4,10,0,4,25.4,14.2,8.3,8.2,23.8,135.3,33.0,104.0,24.1,88.4,68.5,Updated_literature,BoW,NO,NA,NA,Woodland,1,1,Herbivore,Frugivore,Insessorial,5.04,17.04,9.60,38.18,337144.38
6280,Oriolus_nigripennis,Oriolidae,Passeriformes,AVIBASE-DBBB162B,18,6,12,0,5,24.5,15.7,8.3,8.2,22.2,116.0,29.5,84.8,25.8,81.0,56.7,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-11.30,9.62,2.64,12.54,2050735.04
6281,Oriolus_oriolus,Oriolidae,Passeriformes,AVIBASE-92A772BB,29,11,18,0,4,28.5,18.2,8.9,8.5,22.5,151.6,58.8,93.8,38.5,82.9,79.0,Dunning,NA,NO,NA,NA,Woodland,1,3,Omnivore,Omnivore,Insessorial,23.63,63.67,50.16,43.01,11164384.03
6279,Oriolus_percivali,Oriolidae,Passeriformes,AVIBASE-95A2F6E7,12,5,7,0,4,25.0,15.4,8.5,8.6,23.6,129.6,31.2,99.5,23.8,90.5,61.0,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-6.51,1.59,-1.00,32.68,164128.38
6256,Oriolus_phaeochromus,Oriolidae,Passeriformes,AVIBASE-53E4D2F9,9,1,4,4,5,30.9,17.8,8.7,9.5,24.8,133.2,27.7,105.6,20.7,92.1,109.0,Inferred,NA,YES,Body_Mass,Oriolus_forsteni,Forest,1,2,Omnivore,Omnivore,Insessorial,-0.92,2.23,0.87,128.01,18108.91
6255,Oriolus_sagittatus,Oriolidae,Passeriformes,AVIBASE-068516BB,17,7,10,0,4,33.8,20.3,8.5,9.6,25.7,145.1,41.2,102.8,28.6,100.5,95.2,Dunning,NA,NO,NA,NA,Woodland,2,2,Herbivore,Omnivore,Insessorial,-39.14,-7.72,-24.55,141.93,3411405.87
6265,Oriolus_steerii,Oriolidae,Passeriformes,AVIBASE-64FE17FB,11,2,9,0,4,25.7,17.7,7.6,8.0,22.9,116.4,29.0,87.0,25.0,77.2,46.5,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,5.05,12.74,8.64,124.56,140076.59
6257,Oriolus_szalayi,Oriolidae,Passeriformes,AVIBASE-78DA4BAF,12,5,7,0,4,34.5,21.8,8.9,9.9,25.3,139.2,31.1,107.9,22.3,110.7,95.2,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Insessorial,-10.73,0.04,-5.31,140.97,680368.63
6285,Oriolus_tenuirostris,Oriolidae,Passeriformes,AVIBASE-4ABC6B29,15,5,10,0,4,34.8,23.9,9.0,8.9,24.9,146.1,50.1,96.0,34.2,85.5,81.4,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Omnivore,Insessorial,11.16,28.56,21.47,99.24,862811.50
6271,Oriolus_traillii,Oriolidae,Passeriformes,AVIBASE-11093B09,17,5,12,0,4,32.0,21.8,8.8,8.6,25.5,142.9,39.0,107.6,26.6,102.0,73.7,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,11.40,32.14,22.35,98.39,1953091.34
6264,Oriolus_xanthonotus,Oriolidae,Passeriformes,AVIBASE-B4F2D2F7,20,6,12,2,7,24.2,17.1,7.3,7.3,20.9,106.8,27.0,80.0,25.2,65.4,45.0,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Frugivore,Insessorial,-8.47,14.39,0.94,108.75,1161887.17
6273,Oriolus_xanthornus,Oriolidae,Passeriformes,AVIBASE-E931F073,17,6,11,0,8,29.6,19.8,8.0,7.8,24.3,133.6,36.4,96.6,27.4,82.6,56.3,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,1.77,32.56,20.27,87.85,4313543.23
6246,Pitohui_cerviniventris,Oriolidae,Passeriformes,AVIBASE-9A3A0C23,0,0,0,0,0,30.7,17.9,8.2,9.0,33.8,113.9,12.6,101.2,11.0,100.0,72.0,DataFromSplit,NA,YES,Beak_Culmen;_Beak_Nares;_Beak_Width;_Beak_Depth;_Tarsus_Length;_Wing_Length;_Kipp's_Distance;_Secondary1;_Hand-Wing_Index;_Tail_Length,Pitohui_kirhocephalus,Forest,2,1,Omnivore,Invertivore,Insessorial,-1.00,-0.01,-0.31,130.80,3913.30
6249,Pitohui_dichrous,Oriolidae,Passeriformes,AVIBASE-0D6D5373,13,5,8,0,5,28.8,17.3,7.5,8.4,31.2,108.2,14.1,92.2,13.2,96.9,92.9,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-10.65,-0.38,-5.13,141.59,224365.73
6247,Pitohui_kirhocephalus,Oriolidae,Passeriformes,AVIBASE-AAB44A3F,11,2,9,0,4,30.7,17.9,8.2,9.0,33.8,113.9,12.6,101.2,11.0,100.0,72.0,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Invertivore,Insessorial,-6.19,-0.38,-3.46,139.51,243662.14
6248,Pitohui_uropygialis,Oriolidae,Passeriformes,AVIBASE-66F43F9C,8,4,4,0,8,29.8,19.2,8.3,9.2,32.6,122.8,13.5,109.2,10.9,109.1,72.0,DataFromSplit,NA,NO,NA,NA,Forest,2,1,Omnivore,Invertivore,Insessorial,-10.70,-0.34,-5.63,140.09,239874.60
6252,Sphecotheres_hypoleucus,Oriolidae,Passeriformes,AVIBASE-191C56A7,5,0,5,0,1,24.4,14.2,8.3,8.8,22.7,126.6,30.4,96.2,24.0,93.8,77.5,Updated_literature,BoW,NO,NA,NA,Woodland,2,1,Herbivore,Frugivore,Insessorial,-8.02,-7.56,-7.78,126.30,2638.29
6250,Sphecotheres_vieilloti,Oriolidae,Passeriformes,AVIBASE-DAC824A4,15,5,10,0,4,27.3,15.6,8.8,9.1,25.5,146.8,39.6,109.0,26.6,104.5,121.5,Updated_literature,BoW,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,-37.78,-5.27,-21.26,143.84,993924.12
6251,Sphecotheres_viridis,Oriolidae,Passeriformes,AVIBASE-196347A3,9,2,7,0,4,23.2,14.2,7.2,8.4,23.4,123.7,28.8,94.5,23.4,97.2,121.0,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Frugivore,Insessorial,-10.94,-8.33,-9.32,125.02,30023.14
6232,Orthonyx_novaeguineae,Orthonychidae,Passeriformes,AVIBASE-47D76046,5,2,2,1,5,15.2,8.6,4.3,4.8,32.0,83.2,7.1,76.1,8.5,76.4,58.1,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-9.64,-0.52,-4.73,140.38,65388.82
6233,Orthonyx_spaldingii,Orthonychidae,Passeriformes,AVIBASE-A738F49A,9,5,4,0,4,22.3,11.6,5.0,6.6,42.0,122.3,13.4,107.0,11.2,103.3,149.9,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-19.63,-15.09,-17.67,145.71,23436.79
6231,Orthonyx_temminckii,Orthonychidae,Passeriformes,AVIBASE-C6BB3E17,13,5,5,3,4,15.7,7.9,3.5,5.0,29.9,88.1,10.2,74.8,12.0,84.7,58.1,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-35.49,-25.45,-30.13,151.93,166548.28
6355,Colluricincla_boweri,Pachycephalidae,Passeriformes,AVIBASE-DBCC8B86,10,3,6,1,4,26.0,14.8,6.8,8.1,29.2,103.1,18.9,84.1,18.3,78.8,43.8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-19.77,-14.78,-17.33,145.68,30983.14
6356,Colluricincla_harmonica,Pachycephalidae,Passeriformes,AVIBASE-AD4D85BB,19,7,12,0,4,26.4,14.6,5.5,7.9,31.1,123.2,23.9,100.5,19.2,102.1,65.8,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,-43.64,-3.46,-25.55,135.15,6919512.58
6354,Colluricincla_megarhyncha,Pachycephalidae,Passeriformes,AVIBASE-5B87F728,21,6,15,0,4,23.0,13.2,5.3,6.6,25.8,93.1,14.3,81.3,14.9,74.1,32.3,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-32.50,0.04,-10.03,141.11,1204726.42
6353,Colluricincla_tenebrosa,Pachycephalidae,Passeriformes,AVIBASE-F64EC7D0,13,0,13,0,1,23.8,12.7,6.7,7.3,31.4,95.8,12.5,83.3,12.7,76.4,46.0,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-5.63,-3.08,-4.23,138.87,40629.61
6357,Colluricincla_woodwardi,Pachycephalidae,Passeriformes,AVIBASE-8A05845F,13,4,9,0,4,29.9,16.7,5.8,7.2,29.9,123.2,17.4,107.1,13.9,112.1,54.5,Dunning,NA,NO,NA,NA,Rock,2,1,Carnivore,Invertivore,Terrestrial,-20.07,-11.46,-16.13,131.18,549567.85
6307,Coracornis_raveni,Pachycephalidae,Passeriformes,AVIBASE-68FD78E7,8,1,7,0,4,15.2,8.5,4.8,4.5,23.4,80.5,13.3,67.2,16.5,65.5,36.0,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-3.69,1.11,-2.07,120.19,11498.50
6308,Coracornis_sanghirensis,Pachycephalidae,Passeriformes,AVIBASE-9A7D5255,4,3,1,0,3,23.8,12.9,5.7,6.4,23.8,91.8,15.5,76.2,17.0,78.6,32.3,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,3.49,3.53,3.51,125.55,5.29
6306,Melanorectes_nigrescens,Pachycephalidae,Passeriformes,AVIBASE-50C1E978,10,2,8,0,3,29.8,15.7,8.6,9.6,31.1,122.4,19.0,103.4,15.5,104.0,76.9,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-10.11,-0.56,-5.24,141.79,131590.72
6326,Pachycephala_albiventris,Pachycephalidae,Passeriformes,AVIBASE-AB5815F4,11,2,9,0,4,17.0,9.4,4.8,5.4,22.3,78.2,10.1,68.3,12.9,66.5,21.1,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,12.21,18.65,15.73,121.45,104394.32
6334,Pachycephala_arctitorquis,Pachycephalidae,Passeriformes,AVIBASE-C969AFEC,11,3,8,0,4,17.6,9.8,5.0,5.5,22.7,79.1,14.2,64.9,18.0,61.0,22.4,Inferred,NA,YES,Body_Mass,Pachycephala_griseonota,Woodland,1,2,Carnivore,Invertivore,Insessorial,-8.35,-5.52,-7.67,130.68,5480.79
6350,Pachycephala_aurea,Pachycephalidae,Passeriformes,AVIBASE-F852672F,10,2,8,0,4,20.2,11.0,5.2,6.5,23.6,87.8,13.3,74.9,15.1,62.0,23.8,Inferred,NA,YES,Body_Mass,Pachycephala_melanura,Shrubland,2,1,Carnivore,Invertivore,Insessorial,-9.22,-4.01,-5.49,141.67,56491.92
6315,Pachycephala_caledonica,Pachycephalidae,Passeriformes,AVIBASE-CC0F4D34,10,2,8,0,4,18.0,9.6,4.2,4.9,25.2,83.0,14.9,68.1,17.9,65.6,22.7,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-22.68,-20.09,-21.34,165.50,16533.26
6325,Pachycephala_cinerea,Pachycephalidae,Passeriformes,AVIBASE-FDD9B522,10,2,8,0,4,16.4,9.4,5.1,5.2,20.1,83.4,13.7,69.9,16.3,61.0,21.0,Dunning,NA,NO,NA,NA,Woodland,2,1,Carnivore,Invertivore,Insessorial,-8.96,23.28,3.54,103.11,1077022.85
6342,Pachycephala_feminina,Pachycephalidae,Passeriformes,AVIBASE-F095FFBE,0,0,0,0,0,17.5,9.9,4.9,5.5,22.7,89.9,16.3,73.5,18.0,67.2,30.4,DataFromSplit,NA,YES,Beak_Culmen;_Beak_Nares;_Beak_Width;_Beak_Depth;_Tarsus_Length;_Wing_Length;_Kipp's_Distance;_Secondary1;_Hand-Wing_Index;_Tail_Length,Pachycephala_pectoralis,Forest,2,2,Carnivore,Invertivore,Insessorial,-11.85,-11.46,-11.65,160.25,675.55
6343,Pachycephala_flavifrons,Pachycephalidae,Passeriformes,AVIBASE-DA48640C,8,2,6,0,4,18.9,10.0,5.2,5.2,25.4,83.2,16.9,66.3,20.3,58.8,41.5,EltonTraits_Model,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,-14.06,-13.43,-13.74,-172.17,2877.15
6329,Pachycephala_fulvotincta,Pachycephalidae,Passeriformes,AVIBASE-BDEFD28A,10,2,8,0,4,18.2,10.3,5.1,5.5,22.3,79.0,11.7,67.2,14.9,59.4,30.4,DataFromSplit,NA,NO,NA,NA,Forest,2,2,Carnivore,Invertivore,Insessorial,-10.34,-6.99,-8.58,117.60,77916.92
6332,Pachycephala_griseiceps,Pachycephalidae,Passeriformes,AVIBASE-5E115E09,14,7,7,0,8,16.0,10.0,4.3,5.1,19.9,77.5,13.2,66.4,16.5,60.1,21.8,Updated_literature,Dunning_(2021),NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-19.41,0.04,-6.00,141.02,753374.45
6336,Pachycephala_griseonota,Pachycephalidae,Passeriformes,AVIBASE-01907039,12,4,8,0,7,16.2,8.8,4.5,5.2,19.8,78.9,14.6,64.3,18.5,56.4,22.4,Dunning,NA,NO,NA,NA,Forest,2,2,Carnivore,Invertivore,Insessorial,-5.97,2.60,-1.42,127.81,43720.57
6327,Pachycephala_homeyeri,Pachycephalidae,Passeriformes,AVIBASE-FB40EA21,5,2,3,0,4,17.6,10.2,4.7,5.3,20.7,81.7,11.1,70.6,13.5,64.9,25.8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,4.11,12.70,8.35,124.30,125156.59
6331,Pachycephala_hyperythra,Pachycephalidae,Passeriformes,AVIBASE-2F4882E1,10,0,6,4,4,18.6,10.5,5.4,6.2,21.1,87.4,16.7,70.7,19.1,61.2,27.7,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-9.87,-0.39,-4.07,139.19,103362.37
6324,Pachycephala_hypoxantha,Pachycephalidae,Passeriformes,AVIBASE-D99B20DF,8,2,6,0,4,16.3,9.0,4.7,5.1,19.7,83.6,13.7,70.0,16.4,61.5,22.3,Inferred,NA,YES,Body_Mass,Pachycephala_philippinensis,Forest,1,1,Carnivore,Invertivore,Insessorial,-3.70,6.32,2.30,115.36,84264.52
6317,Pachycephala_implicata,Pachycephalidae,Passeriformes,AVIBASE-D59EAEF7,8,2,6,0,4,19.1,10.1,5.4,5.9,26.4,89.6,12.6,77.1,14.0,67.6,34.5,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-9.84,-9.61,-9.70,160.08,260.24
6311,Pachycephala_inornata,Pachycephalidae,Passeriformes,AVIBASE-631D64E0,14,4,10,0,4,17.5,8.2,5.1,6.3,25.3,99.0,19.7,79.6,19.8,86.4,30.8,Dunning,NA,NO,NA,NA,Shrubland,2,1,Carnivore,Invertivore,Insessorial,-38.42,-27.45,-31.99,134.00,1593660.36
6344,Pachycephala_jacquinoti,Pachycephalidae,Passeriformes,AVIBASE-E4276EE4,9,1,8,0,4,20.6,11.4,5.9,6.2,27.3,100.3,22.7,77.6,22.6,69.6,36.0,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-19.02,-18.56,-18.65,-174.06,140.16
6340,Pachycephala_lanioides,Pachycephalidae,Passeriformes,AVIBASE-A6E44BBF,11,4,7,0,4,22.6,12.6,5.7,7.4,26.8,94.6,13.8,81.4,14.5,75.0,38.7,Dunning,NA,NO,NA,NA,Woodland,1,1,Carnivore,Invertivore,Generalist,-23.38,-10.90,-16.61,128.32,255698.63
6338,Pachycephala_leucogastra,Pachycephalidae,Passeriformes,AVIBASE-3E96E081,8,2,4,2,5,17.6,9.4,4.8,5.4,21.1,82.3,16.8,65.5,20.4,60.9,18.5,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,-11.43,-3.39,-5.09,144.36,3984.20
6319,Pachycephala_lorentzi,Pachycephalidae,Passeriformes,AVIBASE-B22B9BD5,9,2,7,0,4,15.0,7.3,3.9,4.7,23.7,87.3,17.9,69.4,20.5,65.2,19.4,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-5.35,-3.28,-4.15,138.62,47469.46
6349,Pachycephala_melanura,Pachycephalidae,Passeriformes,AVIBASE-D6B9FCEC,16,4,12,0,4,18.4,9.7,4.8,5.4,23.4,82.8,14.8,69.7,17.4,62.6,23.8,Dunning,NA,NO,NA,NA,Woodland,2,1,Carnivore,Invertivore,Insessorial,-23.29,-2.34,-16.28,132.92,524241.76
6346,Pachycephala_mentalis,Pachycephalidae,Passeriformes,AVIBASE-5309CD6A,9,2,7,0,4,19.5,11.2,5.2,6.3,22.8,88.6,16.0,72.6,18.0,63.8,30.4,DataFromSplit,NA,NO,NA,NA,Forest,2,2,Carnivore,Invertivore,Insessorial,-1.74,2.64,0.65,127.99,24456.99
6318,Pachycephala_meyeri,Pachycephalidae,Passeriformes,AVIBASE-396BBD58,3,1,1,1,2,13.3,8.7,3.8,4.8,19.2,77.9,14.8,63.1,19.0,58.2,19.0,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-1.68,-0.40,-1.06,133.31,8657.87
6320,Pachycephala_modesta,Pachycephalidae,Passeriformes,AVIBASE-F1D4D8D5,10,2,8,0,4,15.3,7.6,4.2,4.8,22.7,84.3,16.8,67.5,19.9,62.5,18.3,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-10.06,-4.75,-6.51,144.99,68146.90
6337,Pachycephala_monacha,Pachycephalidae,Passeriformes,AVIBASE-76AD04B7,6,1,5,0,4,16.4,8.8,4.6,5.2,19.8,85.1,19.1,66.0,22.4,60.6,26.0,Updated_literature,BoW,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,-10.21,-2.61,-6.24,142.20,33190.90
6312,Pachycephala_nudigula,Pachycephalidae,Passeriformes,AVIBASE-EF3BEE97,9,2,7,0,4,20.8,10.7,5.7,5.9,26.1,99.6,15.1,84.4,15.2,79.3,34.5,Inferred,NA,YES,Body_Mass,Pachycephala_richardsi,Forest,1,1,Carnivore,Invertivore,Insessorial,-9.09,-8.08,-8.64,119.24,20084.05
